open,high,low,close,ma20,ma50,ma100,upper_bb20_2,lower_bb20_2,bb_status,lagged_close_1,pl_close_1_hr,trade_close_1_hr,lagged_close_4,pl_close_4_hr,trade_close_4_hr,month,time,hr,weekday,weekday_name,up_bb20_low_bb20_diff,close_ma20_diff,close_ma50_diff,close_ma100_diff,ma20_ma50_diff,ma50_ma100_diff,bb_slope_lag1,market_state_lag1,market_bb
131.188,131.248,130.83,130.901,132.14155,132.08848,132.06832999999997,133.4857706076773,130.7973293923227,inside_bb,131.185,0.2839999999999918,1,131.434,0.532999999999987,1,March,00:00:00,0,3,Thursday,2.688441215354601,-1.2405499999999847,-1.1874799999999937,-1.1673299999999642,0.05306999999999107,0.020150000000029422,0.04876459725889504,flat,continue
130.897,130.977,130.759,130.894,132.06515,132.0784,132.04405,133.51202703984143,130.61827296015855,inside_bb,130.901,0.007000000000005002,1,131.369,0.4749999999999943,1,March,01:00:00,1,3,Thursday,2.8937540796828785,-1.171149999999983,-1.1843999999999824,-1.1500499999999931,-0.013249999999999318,0.03434999999998922,0.026256432164132093,flat,continue
130.895,130.93,130.595,130.664,131.98219999999998,132.06830000000002,132.01823000000002,133.55184784518508,130.41255215481488,inside_bb,130.894,0.2300000000000182,1,131.464,0.8000000000000114,1,March,02:00:00,2,3,Thursday,3.1392956903702043,-1.3181999999999903,-1.4043000000000347,-1.3542300000000296,-0.08610000000004447,0.050070000000005166,0.039820805343651955,flat,continue
130.663,130.729,130.41,130.618,131.8833,132.05606,131.99229000000003,133.53711155930293,130.22948844069705,inside_bb,130.664,0.04599999999999227,1,131.185,0.5670000000000073,1,March,03:00:00,3,3,Thursday,3.307623118605875,-1.2652999999999963,-1.4380600000000072,-1.3742900000000304,-0.1727600000000109,0.06376999999997679,-0.014736285882150923,flat,continue
130.617,130.851,130.613,130.724,131.79495,132.04638,131.96901,133.5000663226256,130.0898336773744,inside_bb,130.618,-0.10599999999999454,0,130.901,0.17700000000002092,1,March,04:00:00,4,3,Thursday,3.410232645251199,-1.0709500000000105,-1.3223800000000097,-1.2450100000000077,-0.25142999999999915,0.07737000000000194,-0.037045236677329285,flat,continue
130.728,130.825,130.61,130.786,131.7069,132.03782,131.94652,133.43027476756333,129.98352523243665,inside_bb,130.724,-0.06200000000001182,0,130.894,0.10800000000000409,1,March,05:00:00,5,3,Thursday,3.446749535126685,-0.920899999999989,-1.2518200000000093,-1.1605199999999911,-0.3309200000000203,0.09130000000001814,-0.06979155506226675,bearish,continue
130.784,130.826,130.624,130.808,131.6071,132.02886,131.92586,133.29375285480808,129.92044714519193,inside_bb,130.786,-0.02199999999999136,0,130.664,-0.14400000000000546,0,March,06:00:00,6,3,Thursday,3.3733057096161474,-0.7991000000000099,-1.220860000000016,-1.1178600000000074,-0.42176000000000613,0.10300000000000864,-0.13652191275525638,bearish,continue
130.81,131.051,130.549,130.935,131.50910000000002,132.02274,131.90509,133.10605379757206,129.91214620242798,inside_bb,130.808,-0.12700000000000955,0,130.618,-0.3170000000000073,0,March,07:00:00,7,3,Thursday,3.1939075951440827,-0.5741000000000156,-1.0877399999999966,-0.970089999999999,-0.513639999999981,0.11764999999999759,-0.1876990572360171,bearish,continue
130.93,131.247,130.841,131.2,131.42985,132.01264,131.8847,132.91349789055857,129.9462021094414,inside_bb,130.935,-0.26499999999998636,0,130.724,-0.4759999999999991,0,March,08:00:00,8,3,Thursday,2.9672957811171727,-0.229849999999999,-0.812640000000016,-0.6847000000000207,-0.582790000000017,0.12793999999999528,-0.19255590701348524,bearish,continue
131.201,131.303,131.06,131.12,131.34869999999998,131.99764000000002,131.86486,132.70172314135934,129.99567685864062,inside_bb,131.2,0.07999999999998408,1,130.786,-0.3340000000000032,0,March,09:00:00,9,3,Thursday,2.7060462827187166,-0.22869999999997503,-0.8776400000000137,-0.7448599999999885,-0.6489400000000387,0.1327800000000252,-0.2117747491992361,bearish,continue
131.124,131.293,131.08,131.274,131.28625000000002,131.97948,131.84644,132.52120491074797,130.05129508925208,inside_bb,131.12,-0.15399999999999636,0,130.808,-0.4660000000000082,0,March,10:00:00,10,3,Thursday,2.4699098214958894,-0.012250000000022965,-0.7054799999999943,-0.5724400000000003,-0.6932299999999714,0.13303999999999405,-0.1805182306113693,bearish,continue
131.273,131.436,131.244,131.28,131.21695,131.96126,131.83287,132.2677210402124,130.1661789597876,inside_bb,131.274,-0.006000000000000227,0,130.935,-0.34499999999999886,0,March,11:00:00,11,3,Thursday,2.1015420804247924,0.06305000000000405,-0.6812600000000089,-0.5528700000000129,-0.7443100000000129,0.128389999999996,-0.2534838705355753,bearish,continue
131.278,131.664,131.098,131.481,131.16195,131.9467,131.82497,132.00714184368601,130.31675815631397,inside_bb,131.28,-0.2009999999999934,0,131.2,-0.2810000000000059,0,March,12:00:00,12,3,Thursday,1.690383687372048,0.3190500000000043,-0.4656999999999982,-0.343970000000013,-0.7847500000000025,0.12172999999998524,-0.26057919652637906,bearish,continue
131.471,131.485,131.107,131.115,131.09255000000002,131.92344,131.81215,131.65461778950765,130.53048221049238,inside_bb,131.481,0.36599999999998545,1,131.12,0.0049999999999954525,1,March,13:00:00,13,3,Thursday,1.1241355790152738,0.022449999999992087,-0.8084399999999903,-0.6971499999999935,-0.8308899999999824,0.11128999999999678,-0.3525240541783603,bearish,continue
131.112,131.367,131.046,131.223,131.08335,131.9033,131.80364,131.62954575245695,130.53715424754304,inside_bb,131.115,-0.10800000000000409,0,131.274,0.05099999999998772,1,March,14:00:00,14,3,Thursday,1.0923915049139055,0.13965000000001737,-0.6802999999999884,-0.5806399999999883,-0.8199500000000057,0.09966000000000008,-0.025072037050705376,flat,continue
131.235,131.319,130.95,130.995,131.07350000000002,131.8784,131.79336999999998,131.61854987700497,130.52845012299508,inside_bb,131.223,0.22800000000000864,1,131.28,0.2849999999999966,1,March,15:00:00,15,3,Thursday,1.0900997540098842,-0.07850000000001955,-0.8833999999999946,-0.7983699999999772,-0.8048999999999751,0.08503000000001748,-0.010995875451982329,flat,continue
130.997,131.024,130.64,130.761,131.03985,131.8569,131.77892,131.5741821557175,130.5055178442825,inside_bb,130.995,0.23400000000000887,1,131.481,0.7199999999999989,1,March,16:00:00,16,3,Thursday,1.0686643114349863,-0.2788500000000056,-1.0959000000000003,-1.0179200000000037,-0.8170499999999947,0.07797999999999661,-0.044367721287471795,flat,continue
130.765,131.005,130.756,130.854,131.0141,131.82862,131.76664,131.5309967727568,130.49720322724323,inside_bb,130.761,-0.09300000000001774,0,131.115,0.2609999999999957,1,March,17:00:00,17,3,Thursday,1.0337935455135607,-0.1600999999999999,-0.9746199999999874,-0.9126399999999819,-0.8145199999999875,0.061980000000005475,-0.043185382960700736,flat,continue
130.858,130.887,130.45,130.627,130.97225,131.79283999999998,131.75625,131.47099025515044,130.47350974484957,lower_hit,130.854,0.22700000000000387,1,131.223,0.5960000000000036,1,March,18:00:00,18,3,Thursday,0.9974805103008748,-0.34524999999999295,-1.1658399999999745,-1.1292499999999848,-0.8205899999999815,0.036589999999989686,-0.06000651760635378,bearish,continue
130.621,131.035,130.31,130.563,130.94115,131.75474,131.74203,131.4611505161963,130.42114948380367,lower_hit,130.627,0.06400000000002137,1,130.995,0.43200000000001637,1,March,19:00:00,19,3,Thursday,1.040001032392638,-0.3781500000000051,-1.19174000000001,-1.1790300000000116,-0.8135900000000049,0.012709999999998445,-0.009839738954127597,flat,reverse
130.564,130.905,130.532,130.642,130.9282,131.71664,131.72955,131.46503815065844,130.39136184934156,inside_bb,130.563,-0.07900000000000773,0,130.761,0.11899999999999977,1,March,20:00:00,20,3,Thursday,1.0736763013168797,-0.286200000000008,-1.0746400000000165,-1.0875499999999931,-0.7884400000000085,-0.012909999999976662,0.003887634462131473,flat,continue
130.81,130.855,130.657,130.764,130.92170000000002,131.68306,131.71889000000002,131.46340767024512,130.3799923297549,inside_bb,130.642,-0.1220000000000141,0,130.854,0.09000000000000341,1,March,21:00:00,21,3,Thursday,1.0834153404902054,-0.1577000000000055,-0.9190600000000018,-0.954890000000006,-0.7613599999999963,-0.03583000000000425,-0.0016304804133255857,flat,continue
130.813,130.897,130.77,130.829,130.92995000000002,131.64994,131.70471,131.46003379675417,130.39986620324586,inside_bb,130.764,-0.06499999999999773,0,130.627,-0.20199999999999818,0,March,22:00:00,22,3,Thursday,1.0601675935083108,-0.10095000000001164,-0.8209399999999789,-0.875709999999998,-0.7199899999999673,-0.05477000000001908,-0.0033738734909434243,flat,continue
130.832,130.866,130.678,130.854,130.94175,131.61806,131.69205,131.45275885768638,130.43074114231365,inside_bb,130.829,-0.025000000000005684,0,130.563,-0.29100000000002524,0,March,23:00:00,23,3,Thursday,1.0220177153727263,-0.08774999999999977,-0.7640600000000006,-0.8380499999999813,-0.6763100000000009,-0.07398999999998068,-0.007274939067798414,flat,continue
130.865,130.941,130.518,130.521,130.9316,131.58162000000002,131.67983,131.46824117189308,130.39495882810692,inside_bb,130.854,0.33300000000002683,1,130.642,0.12100000000000932,1,March,00:00:00,0,4,Friday,1.0732823437861612,-0.4106000000000165,-1.0606200000000285,-1.1588300000000231,-0.650020000000012,-0.09820999999999458,0.015482314206707315,flat,continue
130.523,130.625,130.162,130.587,130.92165,131.54536,131.66755999999998,131.47672089163385,130.36657910836615,lower_hit,130.521,-0.0660000000000025,0,130.764,0.17700000000002092,1,March,01:00:00,1,4,Friday,1.110141783267693,-0.33465000000001055,-0.958359999999999,-1.0805599999999913,-0.6237099999999884,-0.12219999999999231,0.008479719740762448,flat,reverse
130.585,130.68,130.4,130.474,130.90494999999999,131.5043,131.65067000000002,131.49350558249546,130.3163944175045,inside_bb,130.587,0.11299999999999955,1,130.829,0.3550000000000182,1,March,02:00:00,2,4,Friday,1.1771111649909471,-0.4309499999999957,-1.030300000000011,-1.1766700000000299,-0.5993500000000154,-0.14637000000001876,0.016784690861612717,flat,continue
130.476,130.568,130.244,130.332,130.8748,131.45924,131.63128,131.51627481388167,130.23332518611832,inside_bb,130.474,0.1419999999999959,1,130.854,0.5220000000000198,1,March,03:00:00,3,4,Friday,1.2829496277633439,-0.5427999999999997,-1.1272400000000005,-1.2992800000000102,-0.5844400000000007,-0.17204000000000974,0.022769231386206457,flat,continue
130.336,130.441,130.06,130.099,130.81975,131.41418,131.60619,131.52909777307073,130.11040222692927,lower_crossover,130.332,0.2330000000000041,1,130.521,0.42199999999999704,1,March,04:00:00,4,4,Friday,1.418695546141464,-0.7207500000000095,-1.315179999999998,-1.5071900000000085,-0.5944299999999885,-0.19201000000001045,0.012822959189065841,flat,continue
130.098,130.226,130.04,130.12,130.76975,131.36902,131.58403,131.52919269733067,130.0103073026693,inside_bb,130.099,-0.021000000000015007,0,130.587,0.46699999999998454,1,March,05:00:00,5,4,Friday,1.5188853946613676,-0.6497499999999832,-1.2490200000000016,-1.4640300000000082,-0.5992700000000184,-0.21501000000000658,9.492425994039877e-05,flat,continue
130.123,130.45,130.09,130.433,130.72769999999997,131.32816,131.56644,131.46230998603446,129.99309001396549,inside_bb,130.12,-0.3129999999999882,0,130.474,0.04099999999999682,1,March,06:00:00,6,4,Friday,1.46921997206897,-0.29469999999997754,-0.8951600000000042,-1.1334400000000073,-0.6004600000000266,-0.23828000000000316,-0.06688271129621626,bearish,continue
130.431,130.477,130.23,130.255,130.67645,131.28482,131.54874,131.39158339940886,129.96131660059112,inside_bb,130.433,0.17799999999999727,1,130.332,0.07699999999999818,1,March,07:00:00,7,4,Friday,1.4302667988177404,-0.421449999999993,-1.0298200000000008,-1.2937400000000139,-0.6083700000000078,-0.26392000000001303,-0.07072658662559661,bearish,continue
130.25,130.291,129.92,130.077,130.60625,131.2399,131.53143999999998,131.2620265585469,129.95047344145308,lower_hit,130.255,0.17799999999999727,1,130.099,0.02199999999999136,1,March,08:00:00,8,4,Friday,1.3115531170938084,-0.5292499999999905,-1.1629000000000076,-1.4544399999999769,-0.6336500000000171,-0.29153999999996927,-0.12955684086196584,bearish,continue
130.078,130.202,129.671,129.76,130.5385,131.18318000000002,131.51079,131.25053415057272,129.82646584942728,lower_crossover,130.077,0.3170000000000073,1,130.12,0.36000000000001364,1,March,09:00:00,9,4,Friday,1.4240683011454394,-0.7785000000000082,-1.4231800000000305,-1.750789999999995,-0.6446800000000223,-0.32760999999996443,-0.011492407974174057,flat,continue
129.749,130.007,129.63,129.885,130.47160000000002,131.13106,131.49860999999999,131.16399854662717,129.77920145337288,lower_hit,129.76,-0.125,0,130.433,0.5480000000000018,1,March,10:00:00,10,4,Friday,1.3847970932542921,-0.5866000000000327,-1.24606,-1.6136099999999942,-0.6594599999999673,-0.36754999999999427,-0.08653560394554916,bearish,continue
129.889,130.155,129.805,130.005,130.42209999999997,131.08022,131.48814000000002,131.0983104624129,129.74588953758703,inside_bb,129.885,-0.12000000000000455,0,130.255,0.25,1,March,11:00:00,11,4,Friday,1.3524209248258785,-0.4170999999999765,-1.0752200000000016,-1.48314000000002,-0.6581200000000251,-0.4079200000000185,-0.06568808421425842,bearish,continue
130.0,130.252,129.843,130.16,130.39204999999998,131.02733999999998,131.48085,131.0581890640359,129.72591093596407,inside_bb,130.005,-0.15500000000000114,0,130.077,-0.08299999999999841,0,March,12:00:00,12,4,Friday,1.3322781280718345,-0.23204999999998677,-0.8673399999999845,-1.3208500000000072,-0.6352899999999977,-0.45351000000002273,-0.040121398377010564,flat,continue
130.162,130.605,130.045,130.568,130.37775,130.9808,131.47449,131.01373109041975,129.74176890958023,inside_bb,130.16,-0.40800000000001546,0,129.76,-0.8080000000000211,0,March,13:00:00,13,4,Friday,1.2719621808395232,0.19025000000002024,-0.41279999999997585,-0.9064899999999909,-0.6030499999999961,-0.49369000000001506,-0.04445797361614723,flat,continue
130.565,130.733,130.385,130.462,130.3695,130.93434000000002,131.46631,130.99607851190575,129.74292148809423,inside_bb,130.568,0.10600000000002296,1,129.885,-0.5769999999999982,0,March,14:00:00,14,4,Friday,1.253157023811525,0.09250000000000114,-0.47234000000003107,-1.0043100000000038,-0.5648400000000322,-0.5319699999999727,-0.017652578514002926,flat,continue
130.461,130.657,130.26,130.636,130.37314999999998,130.8922,131.46217000000001,131.00530030691235,129.74099969308762,inside_bb,130.462,-0.1740000000000066,0,130.005,-0.6310000000000002,0,March,15:00:00,15,4,Friday,1.2643006138247301,0.26285000000001446,-0.25620000000000687,-0.826170000000019,-0.5190500000000213,-0.5699700000000121,0.009221795006595812,flat,continue
130.637,130.896,130.55,130.771,130.3796,130.85716,131.4546,131.02577722842065,129.73342277157937,inside_bb,130.636,-0.1349999999999909,0,130.16,-0.61099999999999,0,March,16:00:00,16,4,Friday,1.2923544568412808,0.391399999999976,-0.08616000000000668,-0.6836000000000126,-0.47755999999998267,-0.597440000000006,0.020476921508304713,flat,continue
130.768,130.825,130.64,130.698,130.3763,130.81779999999998,131.44582,131.01484047392876,129.73775952607122,inside_bb,130.771,0.07299999999997908,1,130.568,-0.12999999999999545,0,March,17:00:00,17,4,Friday,1.2770809478575416,0.3217000000000212,-0.11979999999996949,-0.7478199999999902,-0.4414999999999907,-0.6280200000000207,-0.010936754491893907,flat,continue
130.694,130.862,130.667,130.716,130.37064999999998,130.78050000000002,131.43553,130.99414719114964,129.74715280885033,inside_bb,130.698,-0.018000000000000682,0,130.462,-0.2540000000000191,0,March,18:00:00,18,4,Friday,1.246994382299306,0.3453500000000247,-0.06450000000000955,-0.7195299999999918,-0.40985000000003424,-0.6550299999999822,-0.020693282779120636,flat,continue
130.718,130.821,130.65,130.748,130.36534999999998,130.7454,131.42708000000002,130.97315200204284,129.75754799795712,inside_bb,130.716,-0.031999999999982265,0,130.636,-0.11199999999999477,0,March,19:00:00,19,4,Friday,1.2156040040857192,0.38265000000001237,0.002600000000001046,-0.6790800000000274,-0.3800500000000113,-0.6816800000000285,-0.02099518910679876,flat,continue
130.749,130.782,130.528,130.718,130.3752,130.73162,131.41809999999998,130.9997765217986,129.75062347820142,inside_bb,130.748,0.030000000000001137,1,130.771,0.05299999999999727,1,March,20:00:00,20,4,Friday,1.2491530435971754,0.3427999999999827,-0.013620000000003074,-0.700099999999992,-0.35641999999998575,-0.6864799999999889,0.026624519755756637,flat,continue
130.745,130.745,130.745,130.745,130.38309999999998,130.72267999999997,131.40927,131.0227709351426,129.74342906485737,inside_bb,130.718,-0.027000000000015234,0,130.698,-0.046999999999997044,0,March,05:00:00,5,6,Sunday,1.2793418702852364,0.3619000000000199,0.02232000000003609,-0.6642699999999877,-0.3395799999999838,-0.6865900000000238,0.022994413344008535,flat,continue
130.399,130.488,130.399,130.488,130.3838,130.70376,131.40127,131.02392025186302,129.743679748137,inside_bb,130.745,0.257000000000005,1,130.716,0.22800000000000864,1,March,19:00:00,19,6,Sunday,1.28024050372602,0.10419999999999163,-0.21575999999998885,-0.9132700000000114,-0.3199599999999805,-0.6975100000000225,0.0011493167204150723,flat,continue
130.494,130.494,130.46,130.46,130.3902,130.68558,131.39166,131.0306990159842,129.7497009840158,inside_bb,130.488,0.027999999999991587,1,130.748,0.2879999999999825,1,March,20:00:00,20,6,Sunday,1.2809980319684087,0.06980000000001496,-0.22557999999997946,-0.9316599999999937,-0.2953799999999944,-0.7060800000000143,0.0067787641211793925,flat,continue
130.459,130.468,130.459,130.468,130.40865000000002,130.66566,131.38324,131.03493101142078,129.78236898857926,inside_bb,130.46,-0.007999999999981355,0,130.718,0.25,1,March,21:00:00,21,6,Sunday,1.2525620228415164,0.059349999999966485,-0.19766000000001327,-0.9152400000000114,-0.25700999999997975,-0.7175799999999981,0.004231995436583702,flat,continue
130.463,130.607,130.463,130.56,130.43065,130.65316,131.37589999999997,131.04503725144642,129.8162627485536,inside_bb,130.468,-0.09200000000001296,0,130.745,0.18500000000000227,1,March,22:00:00,22,6,Sunday,1.2287745028928043,0.12934999999998809,-0.09316000000001168,-0.8158999999999708,-0.22250999999999976,-0.7227399999999591,0.010106240025635316,flat,continue
130.563,130.875,130.561,130.791,130.44855,130.65096,131.36972,131.0837340098104,129.81336599018962,inside_bb,130.56,-0.23099999999999454,0,130.488,-0.30299999999999727,0,March,23:00:00,23,6,Sunday,1.2703680196207756,0.34244999999998527,0.14003999999999905,-0.5787200000000041,-0.2024099999999862,-0.7187600000000032,0.03869675836398301,flat,continue
130.791,130.964,130.709,130.846,130.47809999999998,130.65,131.3642,131.1301364536167,129.82606354638327,inside_bb,130.791,-0.05500000000000682,0,130.46,-0.3859999999999957,0,March,00:00:00,0,0,Monday,1.304072907233433,0.3679000000000201,0.19599999999999795,-0.5182000000000073,-0.17190000000002215,-0.7142000000000053,0.04640244380630065,flat,continue
130.849,130.879,130.566,130.783,130.5134,130.65238,131.36034,131.150272423813,129.876527576187,inside_bb,130.846,0.0630000000000166,1,130.468,-0.3149999999999977,0,March,01:00:00,1,0,Monday,1.2737448476260056,0.26959999999999695,0.1306199999999933,-0.5773400000000208,-0.13898000000000366,-0.7079600000000141,0.020135970196292874,flat,continue
130.78,131.053,130.672,130.881,130.56945000000002,130.65764,131.35685,131.11838522770307,130.02051477229696,inside_bb,130.783,-0.09800000000001319,0,130.56,-0.32099999999999795,0,March,02:00:00,2,0,Monday,1.0978704554061096,0.3115499999999827,0.22336000000001377,-0.4758500000000083,-0.0881899999999689,-0.6992100000000221,-0.031887196109920524,flat,continue
130.875,130.882,130.656,130.711,130.61075,130.65738,131.35188,131.05767345983423,130.16382654016576,inside_bb,130.881,0.1699999999999875,1,130.791,0.07999999999998408,1,March,03:00:00,3,0,Monday,0.8938469196684764,0.10025000000001683,0.05362000000002354,-0.6408799999999815,-0.04662999999999329,-0.694500000000005,-0.06071176786883825,bearish,continue
130.706,130.774,130.535,130.584,130.6397,130.65334,131.34558,130.9848279549181,130.2945720450819,inside_bb,130.711,0.12700000000000955,1,130.846,0.26200000000000045,1,March,04:00:00,4,0,Monday,0.6902559098361962,-0.05570000000000164,-0.06933999999998264,-0.7615800000000092,-0.013639999999981,-0.6922400000000266,-0.07284550491613118,bearish,continue
130.589,130.71,130.491,130.702,130.6668,130.65122,131.34004,130.9283215398246,130.4052784601754,inside_bb,130.584,-0.117999999999995,0,130.783,0.08099999999998886,1,March,05:00:00,5,0,Monday,0.5230430796491987,0.03520000000000323,0.050780000000003156,-0.6380399999999895,0.015579999999999927,-0.6888199999999927,-0.05650641509350862,bearish,continue
130.703,130.977,130.698,130.899,130.68335,130.65050000000002,131.33661999999998,130.96000161447606,130.40669838552392,upper_hit,130.702,-0.19700000000000273,0,130.881,-0.018000000000000682,0,March,06:00:00,6,0,Monday,0.5533032289521316,0.21565000000001078,0.24849999999997863,-0.43761999999998125,0.03284999999996785,-0.6861199999999599,0.03168007465146161,flat,reverse
130.901,131.321,130.873,131.264,130.72345,130.65178,131.33221,131.084601652069,130.36229834793102,upper_crossover,130.899,-0.3650000000000091,0,130.711,-0.5529999999999973,0,March,07:00:00,7,0,Monday,0.7223033041379949,0.5405499999999961,0.6122200000000078,-0.06820999999999344,0.07167000000001167,-0.6804300000000012,0.12460003759295546,bullish,continue
131.263,131.366,130.84,130.921,130.73770000000002,130.6478,131.32272,131.1067277981293,130.36867220187074,upper_hit,131.264,0.34300000000001774,1,130.584,-0.3369999999999891,0,March,08:00:00,8,0,Monday,0.7380555962585618,0.18329999999997426,0.2732000000000028,-0.4017200000000116,0.08990000000002851,-0.6749200000000144,0.02212614606028751,flat,reverse
130.925,131.178,130.88,131.076,130.75295,130.64384,131.31166,131.151776951001,130.35412304899899,upper_hit,130.921,-0.15500000000000114,0,130.702,-0.3739999999999952,0,March,09:00:00,9,0,Monday,0.7976539020020255,0.32304999999999495,0.4321599999999819,-0.23565999999999576,0.10910999999998694,-0.6678199999999777,0.045049152871712295,flat,reverse
131.075,131.51,131.05,131.479,130.792,130.64782,131.30454,131.3048208879916,130.2791791120084,upper_crossover,131.076,-0.40300000000002,0,130.899,-0.5800000000000125,0,March,10:00:00,10,0,Monday,1.0256417759832175,0.6870000000000118,0.8311800000000176,0.1744600000000105,0.14418000000000575,-0.6567200000000071,0.15304393699059915,bullish,continue
131.476,131.58,131.356,131.466,130.8295,130.64752000000001,131.29711,131.42236192588194,130.23663807411805,upper_crossover,131.479,0.01300000000000523,1,131.264,-0.20199999999999818,0,March,11:00:00,11,0,Monday,1.1857238517638962,0.6365000000000123,0.8184799999999939,0.16889000000000465,0.1819799999999816,-0.6495899999999892,0.11754103789033366,bullish,continue
131.47,131.577,131.352,131.467,130.86545,130.65456,131.289,131.52134969547853,130.20955030452149,upper_hit,131.466,-0.0010000000000047748,0,130.921,-0.5460000000000207,0,March,12:00:00,12,0,Monday,1.3117993909570487,0.6015500000000031,0.8124400000000094,0.1780000000000257,0.21089000000000624,-0.6344399999999837,0.09898776959659017,bullish,continue
131.464,131.751,131.39,131.705,130.91479999999999,130.6642,131.28375,131.6656402591359,130.16395974086407,upper_crossover,131.467,-0.23799999999999955,0,131.076,-0.6290000000000191,0,March,13:00:00,13,0,Monday,1.5016805182718258,0.7902000000000271,1.0408000000000186,0.4212500000000148,0.2505999999999915,-0.6195500000000038,0.14429056365736415,bullish,continue
131.708,131.77,131.444,131.486,130.95184999999998,130.67402,131.27621000000002,131.73963150190215,130.1640684980978,upper_hit,131.705,0.2190000000000225,1,131.479,-0.0069999999999765805,0,March,14:00:00,14,0,Monday,1.5755630038043478,0.534150000000011,0.811979999999977,0.20978999999996972,0.27782999999996605,-0.6021900000000073,0.07399124276625457,bullish,continue
131.488,131.626,131.32,131.499,131.00240000000002,130.68877999999998,131.27284,131.7945933310036,130.21020666899645,inside_bb,131.486,-0.01300000000000523,0,131.466,-0.03299999999998704,0,March,15:00:00,15,0,Monday,1.584386662007148,0.4965999999999724,0.8102200000000153,0.22615999999999303,0.31362000000004286,-0.5840600000000222,0.05496182910144398,bullish,continue
131.495,131.58,131.37,131.502,131.05450000000002,130.70174,131.26518,131.8334430085241,130.27555699147592,inside_bb,131.499,-0.0030000000000143245,0,131.467,-0.03499999999999659,0,March,16:00:00,16,0,Monday,1.5578860170481903,0.4474999999999909,0.8002600000000086,0.2368200000000229,0.3527600000000177,-0.5634399999999857,0.038849677520516934,flat,continue
131.498,131.642,131.42,131.599,131.11105,130.72118,131.25700999999998,131.8747822415901,130.3473177584099,inside_bb,131.502,-0.09699999999997999,0,131.705,0.10600000000002296,1,March,17:00:00,17,0,Monday,1.5274644831802107,0.4879499999999837,0.8778199999999856,0.3419900000000098,0.38987000000000194,-0.5358299999999758,0.041339233065997405,flat,continue
131.597,131.71,131.51,131.656,131.16585,130.74304,131.24889,131.92032668165422,130.4113733183458,inside_bb,131.599,-0.05700000000001637,0,131.486,-0.17000000000001592,0,March,18:00:00,18,0,Monday,1.5089533633084216,0.49014999999999986,0.9129599999999982,0.4071100000000172,0.42280999999999835,-0.505849999999981,0.04554444006410563,flat,continue
131.655,131.76,131.56,131.567,131.20465000000002,130.76154,131.23909,131.957772140092,130.45152785990803,inside_bb,131.656,0.08899999999999864,1,131.499,-0.06800000000001205,0,March,19:00:00,19,0,Monday,1.506244280183978,0.3623499999999922,0.8054600000000107,0.3279100000000028,0.44311000000001854,-0.4775500000000079,0.03744545843778724,flat,continue
131.567,131.67,131.52,131.59,131.24185,130.77806,131.23056,131.9938794717082,130.4898205282918,inside_bb,131.567,-0.022999999999996135,0,131.502,-0.08799999999999386,0,March,20:00:00,20,0,Monday,1.5040589434163962,0.34815000000000396,0.8119399999999928,0.3594400000000064,0.4637899999999888,-0.45249999999998636,0.036107331616193505,flat,continue
131.588,131.6,131.51,131.561,131.28075,130.7927,131.22132000000002,132.01307200999128,130.54842799000875,inside_bb,131.59,0.028999999999996362,1,131.599,0.03799999999998249,1,March,21:00:00,21,0,Monday,1.4646440199825292,0.2802499999999952,0.7683000000000106,0.3396799999999871,0.4880500000000154,-0.42862000000002354,0.019192538283078875,flat,continue
131.468,131.601,131.467,131.54,131.31369999999998,130.80642,131.21224,132.0294035846315,130.59799641536847,inside_bb,131.561,0.021000000000015007,1,131.656,0.11600000000001387,1,March,22:00:00,22,0,Monday,1.431407169263025,0.22630000000000905,0.7335799999999892,0.3277599999999836,0.5072799999999802,-0.4058200000000056,0.01633157464021906,flat,continue
131.539,131.564,131.453,131.465,131.3514,130.8253,131.20346,132.0106370071383,130.6921629928617,inside_bb,131.54,0.07499999999998863,1,131.567,0.10200000000000387,1,March,23:00:00,23,0,Monday,1.3184740142766032,0.11359999999999104,0.6397000000000048,0.26153999999999655,0.5261000000000138,-0.37816000000000827,-0.018766577493181558,flat,continue
131.467,131.468,131.18,131.24,131.3842,130.83836,131.19186,131.93980478191412,130.82859521808587,inside_bb,131.465,0.22499999999999432,1,131.59,0.3499999999999943,1,March,00:00:00,0,1,Tuesday,1.111209563828254,-0.14419999999998367,0.40164000000001465,0.048140000000017835,0.5458399999999983,-0.3534999999999968,-0.07083222522419419,bearish,continue
131.239,131.242,130.607,130.791,131.38865,130.8447,131.1745,131.92223816171034,130.85506183828969,lower_crossover,131.24,0.4490000000000123,1,131.561,0.7700000000000102,1,March,01:00:00,1,1,Tuesday,1.0671763234206537,-0.5976500000000158,-0.05369999999999209,-0.38349999999999795,0.5439500000000237,-0.32980000000000587,-0.017566620203780303,flat,continue
130.79,130.89,130.56,130.751,131.38125000000002,130.85308,131.15616,131.94659065184916,130.81590934815088,lower_crossover,130.791,0.03999999999999204,1,131.54,0.7889999999999873,1,March,02:00:00,2,1,Tuesday,1.1306813036982817,-0.630250000000018,-0.10208000000000084,-0.4051599999999951,0.5281700000000171,-0.30307999999999424,0.024352490138824123,flat,continue
