date,open,high,low,close
28/02/2023 16:00,136.206,136.256,136,136.097
28/02/2023 17:00,136.099,136.132,135.73,135.798
28/02/2023 18:00,135.806,136.02,135.78,135.963
28/02/2023 19:00,135.962,136.121,135.92,136.11
28/02/2023 20:00,136.114,136.21,136.07,136.132
28/02/2023 21:00,136.132,136.25,136.127,136.218
28/02/2023 22:00,136.212,136.246,136.045,136.206
28/02/2023 23:00,136.2,136.358,136.12,136.342
01/03/2023 00:00,136.348,136.474,136.28,136.367
01/03/2023 01:00,136.366,136.406,136.226,136.292
01/03/2023 02:00,136.293,136.42,136.273,136.399
01/03/2023 03:00,136.405,136.428,136.288,136.368
01/03/2023 04:00,136.369,136.426,136.307,136.388
01/03/2023 05:00,136.387,136.44,136.33,136.422
01/03/2023 06:00,136.419,136.45,136.202,136.321
01/03/2023 07:00,136.32,136.421,135.89,135.922
01/03/2023 08:00,135.921,136.066,135.855,135.891
01/03/2023 09:00,135.89,135.916,135.61,135.842
01/03/2023 10:00,135.839,135.923,135.65,135.673
01/03/2023 11:00,135.67,135.705,135.29,135.339
01/03/2023 12:00,135.34,135.47,135.24,135.407
01/03/2023 13:00,135.405,135.799,135.391,135.747
01/03/2023 14:00,135.743,136.082,135.69,136.03
01/03/2023 15:00,136.027,136.326,135.849,136.113
01/03/2023 16:00,136.112,136.2,135.8,135.828
01/03/2023 17:00,135.824,135.95,135.7,135.941
01/03/2023 18:00,135.942,136.17,135.936,136.161
01/03/2023 19:00,136.157,136.263,136.12,136.176
01/03/2023 20:00,136.178,136.247,136.106,136.18
01/03/2023 21:00,136.179,136.234,136.162,136.178
01/03/2023 22:00,136.19,136.217,136.087,136.12
01/03/2023 23:00,136.119,136.227,136.01,136.19
02/03/2023 00:00,136.184,136.274,136.04,136.251
02/03/2023 01:00,136.248,136.446,136.191,136.326
02/03/2023 02:00,136.319,136.384,136.19,136.376
02/03/2023 03:00,136.378,136.411,136.315,136.382
02/03/2023 04:00,136.38,136.483,136.351,136.438
02/03/2023 05:00,136.443,136.68,136.429,136.629
02/03/2023 06:00,136.628,136.744,136.576,136.733
02/03/2023 07:00,136.733,136.88,136.647,136.782
02/03/2023 08:00,136.781,136.782,136.243,136.287
02/03/2023 09:00,136.283,136.561,136.23,136.463
02/03/2023 10:00,136.468,136.75,136.43,136.736
02/03/2023 11:00,136.736,136.8,136.59,136.614
02/03/2023 12:00,136.613,136.845,136.444,136.801
02/03/2023 13:00,136.8,137.1,136.665,137.053
02/03/2023 14:00,137.05,137.061,136.57,136.627
02/03/2023 15:00,136.626,136.734,136.54,136.686
02/03/2023 16:00,136.687,136.871,136.588,136.845
02/03/2023 17:00,136.844,136.992,136.81,136.945
02/03/2023 18:00,136.943,136.981,136.716,136.748
02/03/2023 19:00,136.744,136.82,136.677,136.757
02/03/2023 20:00,136.758,136.828,136.58,136.674
02/03/2023 21:00,136.671,136.784,136.67,136.764
02/03/2023 22:00,136.767,136.795,136.589,136.718
02/03/2023 23:00,136.702,136.74,136.499,136.72
03/03/2023 00:00,136.721,136.77,136.563,136.616
03/03/2023 01:00,136.618,136.689,136.492,136.622
03/03/2023 02:00,136.62,136.685,136.498,136.671
03/03/2023 03:00,136.667,136.715,136.58,136.674
03/03/2023 04:00,136.675,136.708,136.63,136.706
03/03/2023 05:00,136.705,136.72,136.6,136.654
03/03/2023 06:00,136.659,136.68,136.338,136.378
03/03/2023 07:00,136.377,136.542,136.377,136.421
03/03/2023 08:00,136.418,136.45,136.21,136.432
03/03/2023 09:00,136.432,136.454,136.11,136.155
03/03/2023 10:00,136.153,136.335,136.125,136.27
03/03/2023 11:00,136.273,136.31,135.989,136.055
03/03/2023 12:00,136.057,136.28,135.98,136.232
03/03/2023 13:00,136.23,136.27,135.82,135.909
03/03/2023 14:00,135.912,136.086,135.79,135.992
03/03/2023 15:00,136.008,136.401,136.008,136.322
03/03/2023 16:00,136.318,136.43,136.064,136.087
03/03/2023 17:00,136.092,136.19,136.028,136.111
03/03/2023 18:00,136.107,136.14,135.98,135.992
03/03/2023 19:00,135.994,136.02,135.81,135.839
03/03/2023 20:00,135.836,135.9,135.74,135.829
03/03/2023 21:00,135.832,135.859,135.745,135.822
05/03/2023 22:00,135.93,135.988,135.88,135.88
05/03/2023 23:00,135.86,136.035,135.842,136.017
06/03/2023 00:00,136.015,136.048,135.796,135.843
06/03/2023 01:00,135.836,135.862,135.617,135.778
06/03/2023 02:00,135.779,135.892,135.644,135.757
06/03/2023 03:00,135.756,135.765,135.362,135.452
06/03/2023 04:00,135.458,135.657,135.44,135.654
06/03/2023 05:00,135.653,135.799,135.612,135.781
06/03/2023 06:00,135.782,135.883,135.63,135.655
06/03/2023 07:00,135.661,135.743,135.524,135.684
06/03/2023 08:00,135.683,135.974,135.665,135.898
06/03/2023 09:00,135.903,136.131,135.8,136.095
06/03/2023 10:00,136.092,136.146,135.89,136.03
06/03/2023 11:00,136.027,136.192,135.93,136.161
06/03/2023 12:00,136.16,136.171,135.96,135.975
06/03/2023 13:00,135.977,135.99,135.71,135.874
06/03/2023 14:00,135.871,135.984,135.73,135.912
06/03/2023 15:00,135.903,135.997,135.63,135.951
06/03/2023 16:00,135.951,135.993,135.82,135.931
06/03/2023 17:00,135.928,135.99,135.87,135.925
06/03/2023 18:00,135.922,136.099,135.876,136.051
06/03/2023 19:00,136.047,136.079,135.98,136.06
06/03/2023 20:00,136.061,136.062,135.949,135.987
06/03/2023 21:00,135.989,135.99,135.853,135.916
06/03/2023 22:00,135.922,135.943,135.875,135.935
06/03/2023 23:00,135.925,136.026,135.882,135.995
07/03/2023 00:00,135.997,136.112,135.95,136.08
07/03/2023 01:00,136.096,136.18,135.99,136.014
07/03/2023 02:00,136.014,136.035,135.82,135.957
07/03/2023 03:00,135.956,136.065,135.91,135.969
07/03/2023 04:00,135.968,136.033,135.911,136.024
07/03/2023 05:00,136.025,136.04,135.933,135.991
07/03/2023 06:00,135.988,135.995,135.88,135.928
07/03/2023 07:00,135.924,135.977,135.657,135.749
07/03/2023 08:00,135.75,135.838,135.585,135.659
07/03/2023 09:00,135.663,135.865,135.536,135.86
07/03/2023 10:00,135.858,136.036,135.837,135.986
07/03/2023 11:00,135.99,136.082,135.89,136.046
07/03/2023 12:00,136.042,136.262,136.039,136.163
07/03/2023 13:00,136.159,136.212,136.038,136.142
07/03/2023 14:00,136.143,136.339,136.111,136.19
07/03/2023 15:00,136.19,136.91,136.182,136.774
07/03/2023 16:00,136.776,136.952,136.65,136.908
07/03/2023 17:00,136.907,136.92,136.62,136.854
07/03/2023 18:00,136.855,137.05,136.762,137.019
07/03/2023 19:00,137.022,137.166,136.977,137.107
07/03/2023 20:00,137.104,137.193,137.064,137.14
07/03/2023 21:00,137.141,137.173,137.12,137.141
07/03/2023 22:00,137.145,137.185,137.025,137.108
07/03/2023 23:00,137.107,137.441,137.095,137.383
08/03/2023 00:00,137.391,137.496,137.238,137.295
08/03/2023 01:00,137.296,137.409,137.267,137.318
08/03/2023 02:00,137.316,137.634,137.3,137.626
08/03/2023 03:00,137.62,137.784,137.57,137.76
08/03/2023 04:00,137.759,137.914,137.66,137.829
08/03/2023 05:00,137.828,137.889,137.7,137.712
08/03/2023 06:00,137.711,137.737,137.597,137.637
08/03/2023 07:00,137.638,137.686,137.45,137.497
08/03/2023 08:00,137.497,137.616,137.438,137.586
08/03/2023 09:00,137.584,137.665,137.487,137.559
08/03/2023 10:00,137.558,137.683,137.34,137.43
08/03/2023 11:00,137.433,137.466,137.198,137.264
08/03/2023 12:00,137.254,137.312,137.156,137.294
08/03/2023 13:00,137.284,137.364,137.032,137.065
08/03/2023 14:00,137.061,137.065,136.679,136.813
08/03/2023 15:00,136.809,137.142,136.477,136.882
08/03/2023 16:00,136.883,137.212,136.76,137.184
08/03/2023 17:00,137.181,137.22,137.03,137.201
08/03/2023 18:00,137.199,137.3,137.135,137.244
08/03/2023 19:00,137.239,137.334,137.18,137.222
08/03/2023 20:00,137.219,137.312,137.17,137.244
08/03/2023 21:00,137.245,137.435,137.239,137.348
08/03/2023 22:00,137.357,137.372,137.225,137.274
08/03/2023 23:00,137.247,137.285,137.148,137.224
09/03/2023 00:00,137.226,137.259,136.797,136.973
09/03/2023 01:00,136.976,137.163,136.948,137.119
09/03/2023 02:00,137.121,137.137,136.975,137.076
09/03/2023 03:00,137.07,137.094,136.91,136.94
09/03/2023 04:00,136.939,136.982,136.74,136.794
09/03/2023 05:00,136.793,136.866,136.728,136.825
09/03/2023 06:00,136.822,136.834,136.59,136.64
09/03/2023 07:00,136.638,136.854,136.579,136.838
09/03/2023 08:00,136.839,136.893,136.198,136.381
09/03/2023 09:00,136.382,136.466,136.103,136.193
09/03/2023 10:00,136.192,136.304,136.065,136.12
09/03/2023 11:00,136.119,136.288,136.014,136.278
09/03/2023 12:00,136.276,136.4,136.229,136.28
09/03/2023 13:00,136.278,136.384,135.933,136.087
09/03/2023 14:00,136.085,136.38,135.994,136.159
09/03/2023 15:00,136.162,136.35,136.002,136.318
09/03/2023 16:00,136.317,136.423,136.21,136.412
09/03/2023 17:00,136.407,136.48,136.202,136.215
09/03/2023 18:00,136.225,136.247,136.043,136.05
09/03/2023 19:00,136.056,136.191,135.98,136.159
09/03/2023 20:00,136.161,136.197,136.05,136.111
09/03/2023 21:00,136.11,136.159,136.07,136.139
09/03/2023 22:00,136.128,136.185,136.1,136.164
09/03/2023 23:00,136.145,136.423,136.135,136.37
10/03/2023 00:00,136.371,136.427,135.8,135.922
10/03/2023 01:00,135.924,136.076,135.87,135.949
10/03/2023 02:00,135.95,136.969,135.865,136.714
10/03/2023 03:00,136.709,136.753,136.395,136.493
10/03/2023 04:00,136.501,136.797,136.457,136.574
10/03/2023 05:00,136.558,136.722,136.5,136.638
10/03/2023 06:00,136.64,136.856,136.582,136.749
10/03/2023 07:00,136.75,136.773,136.29,136.41
10/03/2023 08:00,136.408,136.646,136.088,136.617
10/03/2023 09:00,136.618,136.805,136.604,136.78
10/03/2023 10:00,136.783,136.994,136.7,136.978
10/03/2023 11:00,136.982,136.988,136.73,136.761
10/03/2023 12:00,136.759,136.877,136.595,136.701
10/03/2023 13:00,136.698,136.811,135.842,136.264
10/03/2023 14:00,136.263,136.363,134.758,134.83
10/03/2023 15:00,134.833,134.855,134.11,134.297
10/03/2023 16:00,134.294,135.181,134.285,135.048
10/03/2023 17:00,135.046,135.078,134.607,134.732
10/03/2023 18:00,134.74,134.972,134.67,134.836
10/03/2023 19:00,134.839,134.882,134.668,134.78
10/03/2023 20:00,134.776,134.861,134.737,134.856
10/03/2023 21:00,134.858,135.141,134.81,135.092
12/03/2023 22:00,133.86,134.646,133.55,134.421
12/03/2023 23:00,134.421,135.044,134.104,134.959
13/03/2023 00:00,134.96,134.961,134.236,134.375
13/03/2023 01:00,134.373,134.833,134.236,134.723
13/03/2023 02:00,134.722,134.73,133.686,133.842
13/03/2023 03:00,133.841,134.135,133.679,134.107
13/03/2023 04:00,134.106,134.188,133.877,134.137
13/03/2023 05:00,134.152,134.414,133.993,134.371
13/03/2023 06:00,134.368,134.557,134.099,134.538
13/03/2023 07:00,134.536,134.694,134.352,134.504
13/03/2023 08:00,134.503,134.651,133.757,133.808
13/03/2023 09:00,133.805,133.959,132.937,133.238
13/03/2023 10:00,133.232,133.726,133.116,133.588
13/03/2023 11:00,133.586,133.802,132.83,133.151
13/03/2023 12:00,133.152,133.273,132.28,132.541
13/03/2023 13:00,132.539,133.111,132.413,133.036
13/03/2023 14:00,133.036,133.203,132.626,132.787
13/03/2023 15:00,132.786,133.303,132.635,133.136
13/03/2023 16:00,133.136,133.414,133.033,133.055
13/03/2023 17:00,133.051,133.189,132.94,133.172
13/03/2023 18:00,133.171,133.485,133.104,133.322
13/03/2023 19:00,133.321,133.616,133.285,133.342
13/03/2023 20:00,133.33,133.403,133.183,133.209
13/03/2023 21:00,133.2,133.308,133.156,133.199
13/03/2023 22:00,133.17,133.231,133.116,133.202
13/03/2023 23:00,133.201,133.335,133.068,133.088
14/03/2023 00:00,133.083,133.36,133.02,133.24
14/03/2023 01:00,133.238,133.961,133.222,133.722
14/03/2023 02:00,133.721,133.804,133.601,133.698
14/03/2023 03:00,133.705,133.841,133.649,133.78
14/03/2023 04:00,133.779,134.031,133.72,133.859
14/03/2023 05:00,133.86,133.98,133.77,133.84
14/03/2023 06:00,133.84,133.882,133.169,133.614
14/03/2023 07:00,133.612,133.69,133.374,133.548
14/03/2023 08:00,133.551,134.34,133.46,134.094
14/03/2023 09:00,134.092,134.226,133.994,134.217
14/03/2023 10:00,134.219,134.267,133.93,133.964
14/03/2023 11:00,133.961,134.227,133.9,134.163
14/03/2023 12:00,134.156,134.648,133.842,134.049
14/03/2023 13:00,134.049,134.901,133.977,134.723
14/03/2023 14:00,134.721,134.822,134.419,134.5
14/03/2023 15:00,134.5,134.509,134.225,134.329
14/03/2023 16:00,134.33,134.61,134.3,134.407
14/03/2023 17:00,134.405,134.409,134.06,134.383
14/03/2023 18:00,134.384,134.42,134.03,134.157
14/03/2023 19:00,134.156,134.201,133.982,134.19
14/03/2023 20:00,134.17,134.29,134.12,134.221
14/03/2023 21:00,134.214,134.297,134.16,134.251
14/03/2023 22:00,134.264,134.3,134.099,134.237
14/03/2023 23:00,134.236,134.476,134.21,134.428
15/03/2023 00:00,134.428,134.6,134.367,134.43
15/03/2023 01:00,134.429,134.439,134.2,134.306
15/03/2023 02:00,134.302,134.314,134.02,134.153
15/03/2023 03:00,134.152,134.297,134.068,134.253
15/03/2023 04:00,134.251,134.542,134.23,134.516
15/03/2023 05:00,134.517,134.69,134.459,134.636
15/03/2023 06:00,134.637,134.839,134.559,134.689
15/03/2023 07:00,134.684,135.064,134.54,134.871
15/03/2023 08:00,134.875,135.113,134.628,134.671
15/03/2023 09:00,134.665,134.72,133.975,134.197
15/03/2023 10:00,134.199,134.199,133.368,133.596
15/03/2023 11:00,133.596,133.84,133.42,133.534
15/03/2023 12:00,133.535,133.596,132.52,132.659
15/03/2023 13:00,132.657,133.266,132.211,132.745
15/03/2023 14:00,132.743,133.271,132.607,132.963
15/03/2023 15:00,132.965,133.308,132.79,132.819
15/03/2023 16:00,132.821,132.858,132.399,132.708
15/03/2023 17:00,132.713,133.136,132.598,133.048
15/03/2023 18:00,133.044,133.775,132.946,133.475
15/03/2023 19:00,133.474,133.533,133.121,133.196
15/03/2023 20:00,133.202,133.481,133.14,133.421
15/03/2023 21:00,133.417,133.451,133.281,133.342
15/03/2023 22:00,133.344,133.382,133.225,133.343
15/03/2023 23:00,133.342,133.376,132.765,132.902
16/03/2023 00:00,132.907,133.422,132.49,133.334
16/03/2023 01:00,133.324,133.493,133.027,133.055
16/03/2023 02:00,133.043,133.111,132.753,132.833
16/03/2023 03:00,132.827,132.963,132.699,132.731
16/03/2023 04:00,132.727,132.812,132.559,132.775
16/03/2023 05:00,132.777,133.037,132.714,132.724
16/03/2023 06:00,132.724,132.95,132.7,132.814
16/03/2023 07:00,132.817,133.187,132.78,133.116
16/03/2023 08:00,133.12,133.224,132.56,132.9
16/03/2023 09:00,132.896,132.945,132.653,132.863
16/03/2023 10:00,132.86,133.089,132.8,132.851
16/03/2023 11:00,132.849,132.866,132.599,132.608
16/03/2023 12:00,132.604,132.745,132.15,132.314
16/03/2023 13:00,132.315,132.688,131.71,132.35
16/03/2023 14:00,132.351,132.866,131.922,132.611
16/03/2023 15:00,132.616,133.151,132.49,133.024
16/03/2023 16:00,133.02,133.472,132.9,133.44
16/03/2023 17:00,133.443,133.84,133.42,133.673
16/03/2023 18:00,133.672,133.69,133.379,133.512
16/03/2023 19:00,133.516,133.56,133.402,133.489
16/03/2023 20:00,133.487,133.85,133.45,133.741
16/03/2023 21:00,133.74,133.761,133.469,133.596
16/03/2023 22:00,133.566,133.67,133.474,133.474
16/03/2023 23:00,133.475,133.509,133.325,133.372
17/03/2023 00:00,133.366,133.585,133.353,133.39
17/03/2023 01:00,133.389,133.468,133.2,133.322
17/03/2023 02:00,133.323,133.351,133.14,133.246
17/03/2023 03:00,133.245,133.254,133.02,133.212
17/03/2023 04:00,133.214,133.343,133.05,133.052
17/03/2023 05:00,133.056,133.169,132.859,133.035
17/03/2023 06:00,133.034,133.086,132.864,132.874
17/03/2023 07:00,132.873,133.192,132.74,133.012
17/03/2023 08:00,133.012,133.354,132.979,133.239
17/03/2023 09:00,133.239,133.279,132.949,133.104
17/03/2023 10:00,133.115,133.232,133.071,133.116
17/03/2023 11:00,133.115,133.17,132.507,132.637
17/03/2023 12:00,132.636,132.738,132.018,132.271
17/03/2023 13:00,132.274,132.483,132.1,132.397
17/03/2023 14:00,132.393,132.483,131.809,132.074
17/03/2023 15:00,132.074,132.24,131.929,132.022
17/03/2023 16:00,132.015,132.281,132.013,132.206
17/03/2023 17:00,132.207,132.33,132.02,132.082
17/03/2023 18:00,132.083,132.115,131.549,131.666
17/03/2023 19:00,131.656,131.994,131.617,131.985
17/03/2023 20:00,131.984,132.041,131.74,131.89
19/03/2023 04:00,131.83,131.83,131.83,131.83
19/03/2023 18:00,132.3,132.3,132.247,132.247
19/03/2023 19:00,132.345,132.345,132.12,132.12
19/03/2023 20:00,131.793,131.793,131.65,131.743
19/03/2023 21:00,131.849,131.874,131.672,131.814
19/03/2023 22:00,131.831,132.227,131.676,132.163
19/03/2023 23:00,132.156,132.359,132.039,132.271
20/03/2023 00:00,132.275,132.628,132.184,132.608
20/03/2023 01:00,132.61,132.647,132.261,132.336
20/03/2023 02:00,132.331,132.405,132.029,132.192
20/03/2023 03:00,132.195,132.294,131.912,132.025
20/03/2023 04:00,132.026,132.085,131.745,131.807
20/03/2023 05:00,131.812,131.989,131.718,131.825
20/03/2023 06:00,131.826,131.872,131.02,131.103
20/03/2023 07:00,131.102,131.31,130.721,131.052
20/03/2023 08:00,131.048,131.27,130.53,130.889
20/03/2023 09:00,130.889,131.292,130.807,131.204
20/03/2023 10:00,131.203,131.454,131.06,131.28
20/03/2023 11:00,131.284,131.32,130.89,131.05
20/03/2023 12:00,131.042,131.624,130.96,131.528
20/03/2023 13:00,131.524,131.673,131.24,131.576
20/03/2023 14:00,131.58,131.811,131.519,131.745
20/03/2023 15:00,131.746,131.846,131.56,131.593
20/03/2023 16:00,131.597,131.665,131.36,131.616
20/03/2023 17:00,131.619,131.74,131.571,131.628
20/03/2023 18:00,131.63,131.684,131.262,131.288
20/03/2023 19:00,131.307,131.512,131.29,131.421
20/03/2023 20:00,131.423,131.469,131.288,131.31
20/03/2023 21:00,131.281,131.329,131.153,131.294
20/03/2023 22:00,131.296,131.452,131.268,131.409
20/03/2023 23:00,131.41,131.44,131.26,131.398
21/03/2023 00:00,131.399,131.61,131.086,131.169
21/03/2023 01:00,131.17,131.248,131.029,131.23
21/03/2023 02:00,131.231,131.324,131.17,131.208
21/03/2023 03:00,131.209,131.284,131.157,131.214
21/03/2023 04:00,131.213,131.412,131.185,131.256
21/03/2023 05:00,131.257,131.327,131.174,131.241
21/03/2023 06:00,131.24,131.721,131.226,131.705
21/03/2023 07:00,131.706,131.902,131.54,131.87
21/03/2023 08:00,131.867,132.261,131.78,132.182
21/03/2023 09:00,132.18,132.295,132.099,132.191
21/03/2023 10:00,132.196,132.438,132.15,132.209
21/03/2023 11:00,132.209,132.362,132.14,132.278
21/03/2023 12:00,132.277,132.454,132.01,132.23
21/03/2023 13:00,132.226,132.394,132.122,132.24
21/03/2023 14:00,132.242,132.372,131.79,131.836
21/03/2023 15:00,131.838,132.403,131.786,132.268
21/03/2023 16:00,132.27,132.48,132.2,132.416
21/03/2023 17:00,132.419,132.604,132.367,132.468
21/03/2023 18:00,132.464,132.632,132.39,132.547
21/03/2023 19:00,132.547,132.553,132.416,132.443
21/03/2023 20:00,132.445,132.55,132.429,132.485
21/03/2023 21:00,132.392,132.49,132.378,132.448
21/03/2023 22:00,132.452,132.479,132.338,132.343
21/03/2023 23:00,132.347,132.404,132.24,132.4
22/03/2023 00:00,132.396,132.699,132.303,132.527
22/03/2023 01:00,132.529,132.776,132.365,132.585
22/03/2023 02:00,132.581,132.638,132.24,132.352
22/03/2023 03:00,132.347,132.427,132.26,132.378
22/03/2023 04:00,132.377,132.497,132.329,132.476
22/03/2023 05:00,132.476,132.509,132.329,132.422
22/03/2023 06:00,132.42,132.469,132.302,132.323
22/03/2023 07:00,132.322,132.601,132.289,132.596
22/03/2023 08:00,132.594,132.64,132.4,132.491
22/03/2023 09:00,132.489,132.556,132.339,132.547
22/03/2023 10:00,132.553,132.934,132.5,132.804
22/03/2023 11:00,132.809,132.94,132.77,132.895
22/03/2023 12:00,132.897,133.003,132.77,132.785
22/03/2023 13:00,132.784,132.793,132.529,132.743
22/03/2023 14:00,132.741,132.839,132.419,132.523
22/03/2023 15:00,132.524,132.701,132.425,132.666
22/03/2023 16:00,132.669,132.725,132.571,132.581
22/03/2023 17:00,132.583,132.67,132.47,132.503
22/03/2023 18:00,132.52,132.52,131.014,131.407
22/03/2023 19:00,131.411,131.68,131.122,131.192
22/03/2023 20:00,131.196,131.528,130.999,131.434
22/03/2023 21:00,131.223,131.44,131.223,131.369
22/03/2023 22:00,131.33,131.493,131.245,131.464
22/03/2023 23:00,131.463,131.481,131.13,131.185
23/03/2023 00:00,131.188,131.248,130.83,130.901
23/03/2023 01:00,130.897,130.977,130.759,130.894
23/03/2023 02:00,130.895,130.93,130.595,130.664
23/03/2023 03:00,130.663,130.729,130.41,130.618
23/03/2023 04:00,130.617,130.851,130.613,130.724
23/03/2023 05:00,130.728,130.825,130.61,130.786
23/03/2023 06:00,130.784,130.826,130.624,130.808
23/03/2023 07:00,130.81,131.051,130.549,130.935
23/03/2023 08:00,130.93,131.247,130.841,131.2
23/03/2023 09:00,131.201,131.303,131.06,131.12
23/03/2023 10:00,131.124,131.293,131.08,131.274
23/03/2023 11:00,131.273,131.436,131.244,131.28
23/03/2023 12:00,131.278,131.664,131.098,131.481
23/03/2023 13:00,131.471,131.485,131.107,131.115
23/03/2023 14:00,131.112,131.367,131.046,131.223
23/03/2023 15:00,131.235,131.319,130.95,130.995
23/03/2023 16:00,130.997,131.024,130.64,130.761
23/03/2023 17:00,130.765,131.005,130.756,130.854
23/03/2023 18:00,130.858,130.887,130.45,130.627
23/03/2023 19:00,130.621,131.035,130.31,130.563
23/03/2023 20:00,130.564,130.905,130.532,130.642
23/03/2023 21:00,130.81,130.855,130.657,130.764
23/03/2023 22:00,130.813,130.897,130.77,130.829
23/03/2023 23:00,130.832,130.866,130.678,130.854
24/03/2023 00:00,130.865,130.941,130.518,130.521
24/03/2023 01:00,130.523,130.625,130.162,130.587
24/03/2023 02:00,130.585,130.68,130.4,130.474
24/03/2023 03:00,130.476,130.568,130.244,130.332
24/03/2023 04:00,130.336,130.441,130.06,130.099
24/03/2023 05:00,130.098,130.226,130.04,130.12
24/03/2023 06:00,130.123,130.45,130.09,130.433
24/03/2023 07:00,130.431,130.477,130.23,130.255
24/03/2023 08:00,130.25,130.291,129.92,130.077
24/03/2023 09:00,130.078,130.202,129.671,129.76
24/03/2023 10:00,129.749,130.007,129.63,129.885
24/03/2023 11:00,129.889,130.155,129.805,130.005
24/03/2023 12:00,130,130.252,129.843,130.16
24/03/2023 13:00,130.162,130.605,130.045,130.568
24/03/2023 14:00,130.565,130.733,130.385,130.462
24/03/2023 15:00,130.461,130.657,130.26,130.636
24/03/2023 16:00,130.637,130.896,130.55,130.771
24/03/2023 17:00,130.768,130.825,130.64,130.698
24/03/2023 18:00,130.694,130.862,130.667,130.716
24/03/2023 19:00,130.718,130.821,130.65,130.748
24/03/2023 20:00,130.749,130.782,130.528,130.718
26/03/2023 05:00,130.745,130.745,130.745,130.745
26/03/2023 19:00,130.399,130.488,130.399,130.488
26/03/2023 20:00,130.494,130.494,130.46,130.46
26/03/2023 21:00,130.459,130.468,130.459,130.468
26/03/2023 22:00,130.463,130.607,130.463,130.56
26/03/2023 23:00,130.563,130.875,130.561,130.791
27/03/2023 00:00,130.791,130.964,130.709,130.846
27/03/2023 01:00,130.849,130.879,130.566,130.783
27/03/2023 02:00,130.78,131.053,130.672,130.881
27/03/2023 03:00,130.875,130.882,130.656,130.711
27/03/2023 04:00,130.706,130.774,130.535,130.584
27/03/2023 05:00,130.589,130.71,130.491,130.702
27/03/2023 06:00,130.703,130.977,130.698,130.899
27/03/2023 07:00,130.901,131.321,130.873,131.264
27/03/2023 08:00,131.263,131.366,130.84,130.921
27/03/2023 09:00,130.925,131.178,130.88,131.076
27/03/2023 10:00,131.075,131.51,131.05,131.479
27/03/2023 11:00,131.476,131.58,131.356,131.466
27/03/2023 12:00,131.47,131.577,131.352,131.467
27/03/2023 13:00,131.464,131.751,131.39,131.705
27/03/2023 14:00,131.708,131.77,131.444,131.486
27/03/2023 15:00,131.488,131.626,131.32,131.499
27/03/2023 16:00,131.495,131.58,131.37,131.502
27/03/2023 17:00,131.498,131.642,131.42,131.599
27/03/2023 18:00,131.597,131.71,131.51,131.656
27/03/2023 19:00,131.655,131.76,131.56,131.567
27/03/2023 20:00,131.567,131.67,131.52,131.59
27/03/2023 21:00,131.588,131.6,131.51,131.561
27/03/2023 22:00,131.468,131.601,131.467,131.54
27/03/2023 23:00,131.539,131.564,131.453,131.465
28/03/2023 00:00,131.467,131.468,131.18,131.24
28/03/2023 01:00,131.239,131.242,130.607,130.791
28/03/2023 02:00,130.79,130.89,130.56,130.751
28/03/2023 03:00,130.751,130.839,130.66,130.674
28/03/2023 04:00,130.675,130.707,130.545,130.579
28/03/2023 05:00,130.58,130.696,130.52,130.616
28/03/2023 06:00,130.619,130.72,130.498,130.695
28/03/2023 07:00,130.695,131.051,130.695,130.898
28/03/2023 08:00,130.894,131.245,130.887,131.158
28/03/2023 09:00,131.162,131.293,131.03,131.047
28/03/2023 10:00,131.047,131.185,130.867,130.883
28/03/2023 11:00,130.884,131.053,130.833,130.955
28/03/2023 12:00,130.954,131.13,130.772,130.807
28/03/2023 13:00,130.81,130.826,130.4,130.653
28/03/2023 14:00,130.655,131.07,130.65,130.932
28/03/2023 15:00,130.937,131.2,130.92,130.986
28/03/2023 16:00,130.984,131.12,130.856,130.97
28/03/2023 17:00,130.973,131.033,130.911,130.956
28/03/2023 18:00,130.956,130.959,130.56,130.619
28/03/2023 19:00,130.62,130.82,130.611,130.783
28/03/2023 20:00,130.785,130.84,130.67,130.798
28/03/2023 21:00,130.796,130.947,130.784,130.875
28/03/2023 22:00,130.729,130.93,130.729,130.83
28/03/2023 23:00,130.836,130.887,130.753,130.856
29/03/2023 00:00,130.859,131.08,130.853,131.046
29/03/2023 01:00,131.046,131.361,130.92,131.309
29/03/2023 02:00,131.308,131.673,131.279,131.471
29/03/2023 03:00,131.473,131.803,131.461,131.712
29/03/2023 04:00,131.711,131.761,131.64,131.673
29/03/2023 05:00,131.673,131.712,131.539,131.706
29/03/2023 06:00,131.705,131.92,131.654,131.89
29/03/2023 07:00,131.892,132.037,131.738,131.888
29/03/2023 08:00,131.89,132.054,131.83,131.961
29/03/2023 09:00,131.961,132.095,131.925,131.986
29/03/2023 10:00,131.983,132.006,131.59,131.648
29/03/2023 11:00,131.645,131.91,131.635,131.894
29/03/2023 12:00,131.897,132.22,131.84,132.19
29/03/2023 13:00,132.186,132.591,132.159,132.521
29/03/2023 14:00,132.52,132.68,132.24,132.364
29/03/2023 15:00,132.361,132.515,132.186,132.478
29/03/2023 16:00,132.477,132.721,132.43,132.697
29/03/2023 17:00,132.696,132.702,132.587,132.647
29/03/2023 18:00,132.645,132.77,132.544,132.577
29/03/2023 19:00,132.577,132.78,132.55,132.648
29/03/2023 20:00,132.654,132.86,132.616,132.823
29/03/2023 21:00,132.822,132.887,132.791,132.827
29/03/2023 22:00,132.852,132.852,132.596,132.727
